id,language,question_id,question,label,numerical_label,author,topic,test_set,comment
82470,de,1486,"Würden Sie die Einführung eines obligatorischen allgemeinen Bürgerdienstes (Militär-, erweiterter Zivildienst oder Miliz-Engagement in der Gemeinde) für Männer und Frauen befürworten?",FAVOR,75,2c586f4a9e0d,Political System,new_topics_defr,La situation actuelle du service militaire réservé aux hommes devient de plus en plus injuste en raison de l'égalité.
82482,de,1440,Soll eine Impfpflicht für Kinder gemäss dem schweizerischen Impfplan eingeführt werden?,FAVOR,75,01b781afea00,Healthcare,new_topics_defr,"La vaccination globale peut faire disparaître les maladies dangereuses, par exemple la paralysie infantile."
82504,de,1439,Würden Sie eine Erhöhung der Mindestfranchise bei der obligatorischen Krankenversicherung (KVG) von 300 auf 500 CHF befürworten?,AGAINST,25,a676a4309c07,Healthcare,new_topics_defr,"Ce n'est que lorsque les malades chroniques sont exclus, car ils ont souvent des coûts fixes bien plus élevés et ne sont donc pas responsables."
82534,de,1439,Würden Sie eine Erhöhung der Mindestfranchise bei der obligatorischen Krankenversicherung (KVG) von 300 auf 500 CHF befürworten?,FAVOR,100,12531c6da481,Healthcare,new_topics_defr,"Il ne devrait pas y avoir de franchises minimales ou maximales; au lieu de cela, la franchise devrait être négociée dans le cadre de la liberté contractuelle entre assurance et assuré."
82542,de,1440,Soll eine Impfpflicht für Kinder gemäss dem schweizerischen Impfplan eingeführt werden?,AGAINST,0,ad2302e32378,Healthcare,new_topics_defr,"Il s'agit d'une intervention dans l'autodétermination, mais si un enfant souffre par la suite d'une maladie susceptible de se faire vacciner, le coût du traitement devrait être coûté de manière cohérente."
82543,de,1441,Sollen Behandlungen mit Methoden der komplementären (alternativen) Medizin nach 2017 weiterhin durch die Grundversicherung (KVG) bezahlt werden?,FAVOR,100,ad2302e32378,Healthcare,new_topics_defr,"Bien que je sois en principe contre trop de ""efficacité de base"", la médecine complémentaire peut réduire les coûts à long terme, car son principe est de guérison à long terme et non de traitement symptomatique."
82555,de,1484,Sollte die Finanzierung von Parteien sowie von Wahl- und Abstimmungskampagnen vollständig offengelegt werden?,FAVOR,100,ad2302e32378,Political System,new_topics_defr,"Le financement public, oui. Les dons privés, non."
82595,de,1439,Würden Sie eine Erhöhung der Mindestfranchise bei der obligatorischen Krankenversicherung (KVG) von 300 auf 500 CHF befürworten?,AGAINST,0,937e5957d34f,Healthcare,new_topics_defr,Le montant de la franchise doit être négocié entre l'assureur et le preneur sans intervention publique.
82599,de,1484,Sollte die Finanzierung von Parteien sowie von Wahl- und Abstimmungskampagnen vollständig offengelegt werden?,AGAINST,0,937e5957d34f,Political System,new_topics_defr,Les entreprises et les associations ont également droit à la vie privée financière.
82604,de,1485,Die Entscheide des Europäischen Gerichtshofs für Menschenrechte (EGMR) sind für die Schweiz verbindlich. Finden Sie dies richtig?,FAVOR,75,7dcc82f9b6e2,Political System,new_topics_defr,"Nous devons préserver la souveraineté, mais ce qui y est décidé est certainement orienté."
82610,de,1486,"Würden Sie die Einführung eines obligatorischen allgemeinen Bürgerdienstes (Militär-, erweiterter Zivildienst oder Miliz-Engagement in der Gemeinde) für Männer und Frauen befürworten?",FAVOR,100,65557f66399d,Political System,new_topics_defr,L'obligation de servir dans l'armée devrait être supprimée pour tous les citoyens.
82654,de,1440,Soll eine Impfpflicht für Kinder gemäss dem schweizerischen Impfplan eingeführt werden?,FAVOR,100,9363835c8f6f,Healthcare,new_topics_defr,"Si l'on ne se fait pas vacciner ou si ses enfants ne sont pas vaccinés contre des virus dangereux, cela met d'autres personnes en danger. En Italie et en partie en France, il existe déjà aujourd'hui une obligation de vaccination contre la diphtérie, le tétanos, la paralysie infantile et l'hépatite B. En Hongrie et en République tchèque, la vaccination contre la rougeole est obligatoire."
82668,de,1439,Würden Sie eine Erhöhung der Mindestfranchise bei der obligatorischen Krankenversicherung (KVG) von 300 auf 500 CHF befürworten?,FAVOR,100,73e9a7202fef,Healthcare,new_topics_defr,"Une franchise minimale plus élevée renforce la responsabilité personnelle des frais de santé, mais en même temps, les primes de l'assurance de base devraient être réduites."
82669,de,1440,Soll eine Impfpflicht für Kinder gemäss dem schweizerischen Impfplan eingeführt werden?,AGAINST,25,73e9a7202fef,Healthcare,new_topics_defr,Les parents responsables font vacciner leurs enfants dès aujourd'hui.
82670,de,1441,Sollen Behandlungen mit Methoden der komplementären (alternativen) Medizin nach 2017 weiterhin durch die Grundversicherung (KVG) bezahlt werden?,FAVOR,75,73e9a7202fef,Healthcare,new_topics_defr,"Seules les prestations qui correspondent à l'efficacité, à l'usage et à l'efficience selon les RGV."
82671,de,1442,"Sollen in der Schweiz vermehrt Spitäler geschlossen werden, um die Kosten im Gesundheitsbereich zu senken?",AGAINST,25,73e9a7202fef,Healthcare,new_topics_defr,"Grâce au nouveau financement hospitalier, les hôpitaux sont plus compétitifs et doivent y faire face, ce qui est beaucoup plus efficace que les interventions gouvernementales, qui souvent ne permettent même pas de réduire les coûts."
82713,de,1484,Sollte die Finanzierung von Parteien sowie von Wahl- und Abstimmungskampagnen vollständig offengelegt werden?,AGAINST,25,73e9a7202fef,Political System,new_topics_defr,L'autorégulation est la priorité: notre système fonctionne bien même sans réglementation gouvernementale.
82714,de,1485,Die Entscheide des Europäischen Gerichtshofs für Menschenrechte (EGMR) sind für die Schweiz verbindlich. Finden Sie dies richtig?,FAVOR,100,73e9a7202fef,Political System,new_topics_defr,Le droit international avant le droit national: ce principe ne doit pas être abaissé à cause d'un certain nombre de jugements qui ne vous conviennent pas.
82715,de,1486,"Würden Sie die Einführung eines obligatorischen allgemeinen Bürgerdienstes (Militär-, erweiterter Zivildienst oder Miliz-Engagement in der Gemeinde) für Männer und Frauen befürworten?",AGAINST,0,73e9a7202fef,Political System,new_topics_defr,Il s'agit plutôt de promouvoir le principe de la milice et de redonner une valeur sociale croissante au travail de bénévolat.
82762,de,1486,"Würden Sie die Einführung eines obligatorischen allgemeinen Bürgerdienstes (Militär-, erweiterter Zivildienst oder Miliz-Engagement in der Gemeinde) für Männer und Frauen befürworten?",FAVOR,75,f77064b6e335,Political System,new_topics_defr,"Je suis pour l'abolition de l'armée, mais je voudrais que les femmes et les hommes fassent une sorte de service civil."
82768,de,1484,Sollte die Finanzierung von Parteien sowie von Wahl- und Abstimmungskampagnen vollständig offengelegt werden?,FAVOR,75,abacce9925c0,Political System,new_topics_defr,"Le principal problème est l'inégalité des jeux, qui ne peut pas être résolue par la transparence seule."
82769,de,1486,"Würden Sie die Einführung eines obligatorischen allgemeinen Bürgerdienstes (Militär-, erweiterter Zivildienst oder Miliz-Engagement in der Gemeinde) für Männer und Frauen befürworten?",AGAINST,25,abacce9925c0,Political System,new_topics_defr,Il est probable qu'il soit contraire aux règles internationales (IAO).
82779,de,1442,"Sollen in der Schweiz vermehrt Spitäler geschlossen werden, um die Kosten im Gesundheitsbereich zu senken?",AGAINST,25,190c06bb4b13,Healthcare,new_topics_defr,Je préfère voir la spécialisation des différents hôpitaux au lieu de la fermeture.
82790,de,1440,Soll eine Impfpflicht für Kinder gemäss dem schweizerischen Impfplan eingeführt werden?,AGAINST,25,5c9da80a4add,Healthcare,new_topics_defr,"Je suis pour les vaccins, mais je suis contre l'obligation."
82791,de,1441,Sollen Behandlungen mit Methoden der komplementären (alternativen) Medizin nach 2017 weiterhin durch die Grundversicherung (KVG) bezahlt werden?,FAVOR,75,5c9da80a4add,Healthcare,new_topics_defr,Nous avons voté... c'est-à-dire que nous avons mis en œuvre une mission.
82792,de,1442,"Sollen in der Schweiz vermehrt Spitäler geschlossen werden, um die Kosten im Gesundheitsbereich zu senken?",FAVOR,100,5c9da80a4add,Healthcare,new_topics_defr,L'égalité d'accès est essentielle en termes de géographie et de statut social.
82871,de,1486,"Würden Sie die Einführung eines obligatorischen allgemeinen Bürgerdienstes (Militär-, erweiterter Zivildienst oder Miliz-Engagement in der Gemeinde) für Männer und Frauen befürworten?",FAVOR,100,c4113641d63b,Political System,new_topics_defr,Je suppose que ce service civique devrait inclure la protection civile.
82993,de,1442,"Sollen in der Schweiz vermehrt Spitäler geschlossen werden, um die Kosten im Gesundheitsbereich zu senken?",AGAINST,0,cd8977e66da1,Healthcare,new_topics_defr,L'orientation des petits hôpitaux doit être adaptée. Quelques centres de médecine hautement spécialisés devraient suffire.
83015,de,1484,Sollte die Finanzierung von Parteien sowie von Wahl- und Abstimmungskampagnen vollständig offengelegt werden?,AGAINST,0,2bbbb02f5ab4,Political System,new_topics_defr,"L'anonymat des donateurs doit être maintenu, sinon on peut s'attendre à une forte baisse des dons, ce qui rendrait difficile le travail politique important de tous les partis."
83019,de,1442,"Sollen in der Schweiz vermehrt Spitäler geschlossen werden, um die Kosten im Gesundheitsbereich zu senken?",AGAINST,0,53e0a6794d2a,Healthcare,new_topics_defr,Il faut maintenir la qualité actuelle des soins de santé et du réseau de soins.
83028,de,1440,Soll eine Impfpflicht für Kinder gemäss dem schweizerischen Impfplan eingeführt werden?,FAVOR,75,2d41315a680d,Healthcare,new_topics_defr,"L'obligation de se faire vacciner avec des vaccins éprouvés, tels que le paludisme, le paludisme, etc., est judicieuse, car seule une protection globale de la vaccination peut prévenir les épidémies."
83029,de,1442,"Sollen in der Schweiz vermehrt Spitäler geschlossen werden, um die Kosten im Gesundheitsbereich zu senken?",AGAINST,0,2d41315a680d,Healthcare,new_topics_defr,Les régions périphériques ont également droit à des soins médicaux de base.
83046,de,1439,Würden Sie eine Erhöhung der Mindestfranchise bei der obligatorischen Krankenversicherung (KVG) von 300 auf 500 CHF befürworten?,FAVOR,100,f01bceba9a2c,Healthcare,new_topics_defr,"Un financement plus important des prestations de santé permettra de sensibiliser davantage les citoyens au coût de la santé, tout en réduisant la croissance des primes des fonds de santé."
83047,de,1440,Soll eine Impfpflicht für Kinder gemäss dem schweizerischen Impfplan eingeführt werden?,AGAINST,25,f01bceba9a2c,Healthcare,new_topics_defr,"En principe, les mesures de vaccination volontaires fonctionnent, mais si cette valeur se détériore, une obligation de vaccination devrait également être imposée."
83048,de,1441,Sollen Behandlungen mit Methoden der komplementären (alternativen) Medizin nach 2017 weiterhin durch die Grundversicherung (KVG) bezahlt werden?,AGAINST,25,f01bceba9a2c,Healthcare,new_topics_defr,"Ce n'est qu'à condition que les critères de TSE soient remplis conformément aux conditions de la TSE, c'est-à-dire si le traitement est efficace, approprié et économique, sinon ces prestations devraient être versées par l'assurance complémentaire."
83049,de,1442,"Sollen in der Schweiz vermehrt Spitäler geschlossen werden, um die Kosten im Gesundheitsbereich zu senken?",FAVOR,100,f01bceba9a2c,Healthcare,new_topics_defr,"Il est important que les interventions médicales soient systématiques et de bonne qualité, ce qui nécessite un certain nombre d'interventions minimales. Les hôpitaux doivent donc se spécialiser."
83080,de,1485,Die Entscheide des Europäischen Gerichtshofs für Menschenrechte (EGMR) sind für die Schweiz verbindlich. Finden Sie dies richtig?,FAVOR,75,f01bceba9a2c,Political System,new_topics_defr,"La Cour de Strasbourg doit se concentrer sur la protection des droits de la personne de la première génération. Je suis contre une obligation dans le domaine du droit dynamique qui ne s'oriente pas vers le contenu initial des droits de la personne, mais qui intervient de plus en plus dans la législation nationale."
83081,de,1484,Sollte die Finanzierung von Parteien sowie von Wahl- und Abstimmungskampagnen vollständig offengelegt werden?,AGAINST,25,f01bceba9a2c,Political System,new_topics_defr,"La majorité des dons proviennent de particuliers qui ne veulent pas défendre ou justifier leur position politique en public. En revanche, c'est une illusion de croire que l'on peut acheter des voix dans une démocratie comme la nôtre."
83082,de,1486,"Würden Sie die Einführung eines obligatorischen allgemeinen Bürgerdienstes (Militär-, erweiterter Zivildienst oder Miliz-Engagement in der Gemeinde) für Männer und Frauen befürworten?",AGAINST,25,f01bceba9a2c,Political System,new_topics_defr,"Aussi sympathique que soit l'idée, elle ne devrait pas être juridiquement applicable."
83105,de,1441,Sollen Behandlungen mit Methoden der komplementären (alternativen) Medizin nach 2017 weiterhin durch die Grundversicherung (KVG) bezahlt werden?,FAVOR,100,bd1a9d216712,Healthcare,new_topics_defr,Il existe des méthodes complémentaires qui sont très efficaces et moins coûteuses.
83116,de,1486,"Würden Sie die Einführung eines obligatorischen allgemeinen Bürgerdienstes (Militär-, erweiterter Zivildienst oder Miliz-Engagement in der Gemeinde) für Männer und Frauen befürworten?",FAVOR,100,bd1a9d216712,Political System,new_topics_defr,Chacun contribue au service communautaire pour la société!
83143,de,1442,"Sollen in der Schweiz vermehrt Spitäler geschlossen werden, um die Kosten im Gesundheitsbereich zu senken?",FAVOR,75,d23d2c01ce74,Healthcare,new_topics_defr,"Une vérification continue de la nécessité ou non des hôpitaux est toujours effectuée. Les coûts de la maladie augmentent constamment, il est donc obligatoire de fermer les hôpitaux qui ne sont plus nécessaires."
83257,de,1441,Sollen Behandlungen mit Methoden der komplementären (alternativen) Medizin nach 2017 weiterhin durch die Grundversicherung (KVG) bezahlt werden?,AGAINST,25,955ba33fa805,Healthcare,new_topics_defr,Les prestations répondant aux critères de l'ACE conformément aux RGV
83271,de,1441,Sollen Behandlungen mit Methoden der komplementären (alternativen) Medizin nach 2017 weiterhin durch die Grundversicherung (KVG) bezahlt werden?,AGAINST,25,8787aea6c721,Healthcare,new_topics_defr,"Mais, là où l'efficacité peut être démontrée, cela devrait rester possible."
83297,de,1439,Würden Sie eine Erhöhung der Mindestfranchise bei der obligatorischen Krankenversicherung (KVG) von 300 auf 500 CHF befürworten?,AGAINST,0,c966c7c12054,Healthcare,new_topics_defr,"Pourquoi les assureurs le font-ils? Chaque assureur devrait pouvoir choisir de manière autonome la franchise qui lui convient le mieux. Cette adaptation de la franchise minimale serait probablement au plus grand avantage pour les caisses d'assurance maladie, car elles devront payer moins."
83298,de,1440,Soll eine Impfpflicht für Kinder gemäss dem schweizerischen Impfplan eingeführt werden?,AGAINST,0,c966c7c12054,Healthcare,new_topics_defr,"Pourquoi la contrainte? Les vaccins sont aujourd'hui très controversés et, selon les experts, il n'y a pas d'études prouvées que les vaccins contribuent à la santé. Aucun médecin ni aucune pharmacie ne veut garantir vos vaccins. Si vous n'êtes même pas convaincu de vos produits..."
83299,de,1441,Sollen Behandlungen mit Methoden der komplementären (alternativen) Medizin nach 2017 weiterhin durch die Grundversicherung (KVG) bezahlt werden?,FAVOR,100,c966c7c12054,Healthcare,new_topics_defr,"Je serais même favorable à l'élaboration d'autres méthodes alternatives dans l'assurance car les moteurs de coûts sont la pharmacie et la médecine scolaire. Avec plus de méthodes alternatives au lieu de la médecine scolaire, nous pourrions améliorer la santé tout en réduisant les coûts. Cela servirait la population et les fonds de santé."
83300,de,1442,"Sollen in der Schweiz vermehrt Spitäler geschlossen werden, um die Kosten im Gesundheitsbereich zu senken?",AGAINST,0,c966c7c12054,Healthcare,new_topics_defr,"Il ne faut pas économiser les coûts au détriment de la santé de la population, il est préférable de réformer le système de santé en promouvant de plus en plus de médicaments alternatifs abordables pour remplacer les produits pharmaceutiques coûteux."
83329,de,1484,Sollte die Finanzierung von Parteien sowie von Wahl- und Abstimmungskampagnen vollständig offengelegt werden?,FAVOR,100,c966c7c12054,Political System,new_topics_defr,La divulgation rend le lobbying plus transparent.
83330,de,1485,Die Entscheide des Europäischen Gerichtshofs für Menschenrechte (EGMR) sind für die Schweiz verbindlich. Finden Sie dies richtig?,AGAINST,25,c966c7c12054,Political System,new_topics_defr,"Je soutiens fondamentalement les droits de l'homme internationalement soutenus, mais je constate malheureusement que les institutions européennes ou internationales sont de plus en plus utilisées à des fins politiques, par exemple pour saper la souveraineté des États."
83360,de,1439,Würden Sie eine Erhöhung der Mindestfranchise bei der obligatorischen Krankenversicherung (KVG) von 300 auf 500 CHF befürworten?,FAVOR,75,319f26d3b8f1,Healthcare,new_topics_defr,"Il semble raisonnable d'adapter la franchise après 13 ans de prix, mais c'est trop élevé."
83362,de,1442,"Sollen in der Schweiz vermehrt Spitäler geschlossen werden, um die Kosten im Gesundheitsbereich zu senken?",FAVOR,100,319f26d3b8f1,Healthcare,new_topics_defr,Il n'est pas logique que chaque canton dispose d'un hôpital doté de tous les équipements coûteux dont il a rarement besoin.
83396,de,1484,Sollte die Finanzierung von Parteien sowie von Wahl- und Abstimmungskampagnen vollständig offengelegt werden?,FAVOR,100,319f26d3b8f1,Political System,new_topics_defr,"Si la corruption est dévoilée, elle peut au moins être jugée par le public."
83397,de,1486,"Würden Sie die Einführung eines obligatorischen allgemeinen Bürgerdienstes (Militär-, erweiterter Zivildienst oder Miliz-Engagement in der Gemeinde) für Männer und Frauen befürworten?",FAVOR,100,319f26d3b8f1,Political System,new_topics_defr,"Il y a sept ans, c'était déjà à l'ordre du jour de la JEP."
83438,de,1440,Soll eine Impfpflicht für Kinder gemäss dem schweizerischen Impfplan eingeführt werden?,FAVOR,100,e53fa9242ca4,Healthcare,new_topics_defr,"Même si je ne suis pas un ami des contraintes, une obligation de vaccination à l'échelle de la Suisse devrait être mise en place pour protéger les enfants. L'utilité des vaccins est prouvée et incontestée auprès d'un nombre croissant de scientifiques sérieux, la plupart des opposants aux vaccins invoquent des théories obscures provenant de sources très douteuses."
83439,de,1441,Sollen Behandlungen mit Methoden der komplementären (alternativen) Medizin nach 2017 weiterhin durch die Grundversicherung (KVG) bezahlt werden?,FAVOR,100,e53fa9242ca4,Healthcare,new_topics_defr,"Oui, parce que des méthodes de traitement alternatives dont l'utilité est scientifiquement prouvée (comme l'acupuncture ou certains médicaments d'origine végétale) pourraient nous libérer de la dépendance aux antibiotiques."
83440,de,1442,"Sollen in der Schweiz vermehrt Spitäler geschlossen werden, um die Kosten im Gesundheitsbereich zu senken?",AGAINST,0,e53fa9242ca4,Healthcare,new_topics_defr,La difficulté d'accès des populations aux hôpitaux est extrêmement irresponsable et peut mettre leur vie en danger. On n'épargne pas là où la vie humaine est en danger.
83441,de,1439,Würden Sie eine Erhöhung der Mindestfranchise bei der obligatorischen Krankenversicherung (KVG) von 300 auf 500 CHF befürworten?,AGAINST,25,e53fa9242ca4,Healthcare,new_topics_defr,"Une augmentation de la franchise minimale est une intervention énorme et doit être effectuée avec une extrême prudence, en tenant compte d'innombrables facteurs."
83483,de,1484,Sollte die Finanzierung von Parteien sowie von Wahl- und Abstimmungskampagnen vollständig offengelegt werden?,FAVOR,100,e53fa9242ca4,Political System,new_topics_defr,"Les parties ne sont pas des personnes, donc elles n'ont pas de vie privée. Les parties qui s'opposent à la divulgation du financement doivent donc avoir quelque chose à cacher."
83484,de,1485,Die Entscheide des Europäischen Gerichtshofs für Menschenrechte (EGMR) sind für die Schweiz verbindlich. Finden Sie dies richtig?,FAVOR,100,e53fa9242ca4,Political System,new_topics_defr,"Le nom l'indique. Il s'agit de droits de l'homme et ceux-ci sont inviolables. Le SVP les diable. Pour montrer ce contre quoi lutte le ""Party du peuple"". Voici le premier article:"
83485,de,1486,"Würden Sie die Einführung eines obligatorischen allgemeinen Bürgerdienstes (Militär-, erweiterter Zivildienst oder Miliz-Engagement in der Gemeinde) für Männer und Frauen befürworten?",FAVOR,100,e53fa9242ca4,Political System,new_topics_defr,"Oui, cet engagement permettrait aux communes et aux cantons d'économiser beaucoup d'argent et les gens feraient quelque chose pour la société."
83516,de,1441,Sollen Behandlungen mit Methoden der komplementären (alternativen) Medizin nach 2017 weiterhin durch die Grundversicherung (KVG) bezahlt werden?,AGAINST,25,f20047d07e31,Healthcare,new_topics_defr,"Cela dépend du traitement, et dans tous les traitements, la science doit jouer un rôle important."
83519,de,1439,Würden Sie eine Erhöhung der Mindestfranchise bei der obligatorischen Krankenversicherung (KVG) von 300 auf 500 CHF befürworten?,FAVOR,100,500cc5ab5a72,Healthcare,new_topics_defr,Une franchise minimale plus élevée conduit à plus de responsabilité personnelle et à moins de visites chez les médecins Lappaliens.
83524,de,1486,"Würden Sie die Einführung eines obligatorischen allgemeinen Bürgerdienstes (Militär-, erweiterter Zivildienst oder Miliz-Engagement in der Gemeinde) für Männer und Frauen befürworten?",FAVOR,75,500cc5ab5a72,Political System,new_topics_defr,L'obligation militaire n'est plus une obligation réelle aujourd'hui. Je soutiens un système dans lequel chacun fait sa part pour le fonctionnement de notre société.
83533,de,1485,Die Entscheide des Europäischen Gerichtshofs für Menschenrechte (EGMR) sind für die Schweiz verbindlich. Finden Sie dies richtig?,FAVOR,75,76fdba5451d2,Political System,new_topics_defr,Mais il doit y avoir une possibilité pour un État d'agir correctement lorsqu'il s'agit d'une mesure de compétence de la CEDH sans avoir à informer immédiatement la CEDH.
83534,de,1439,Würden Sie eine Erhöhung der Mindestfranchise bei der obligatorischen Krankenversicherung (KVG) von 300 auf 500 CHF befürworten?,AGAINST,25,76fdba5451d2,Healthcare,new_topics_defr,"Mais il faudrait recalculer les primes, puisqu'il faudrait qu'il y ait des franchises plus profondes et qu'il y ait des primes à payer."
83535,de,1440,Soll eine Impfpflicht für Kinder gemäss dem schweizerischen Impfplan eingeführt werden?,AGAINST,0,76fdba5451d2,Healthcare,new_topics_defr,Ce n'est que dans des cas exceptionnels que l'État devrait être autorisé à imposer une obligation de vaccination.
83536,de,1442,"Sollen in der Schweiz vermehrt Spitäler geschlossen werden, um die Kosten im Gesundheitsbereich zu senken?",AGAINST,25,76fdba5451d2,Healthcare,new_topics_defr,"Les hôpitaux ne doivent pas être fermés, mais plus efficaces."
83538,de,1440,Soll eine Impfpflicht für Kinder gemäss dem schweizerischen Impfplan eingeführt werden?,AGAINST,25,a2c8546b44af,Healthcare,new_topics_defr,"Les vaccins sont un moyen très utile et efficace d'éliminer les maladies et ils fonctionnent mieux lorsqu'une majorité de la population y participe. Mais au lieu d'imposer une obligation de vaccination, les parents devraient mieux être informés des avantages de la vaccination."
83539,de,1441,Sollen Behandlungen mit Methoden der komplementären (alternativen) Medizin nach 2017 weiterhin durch die Grundversicherung (KVG) bezahlt werden?,AGAINST,25,a2c8546b44af,Healthcare,new_topics_defr,Seuls les traitements de médecine complémentaire qui sont efficaces selon les critères scientifiques doivent être payés par les CCP.
83622,de,1486,"Würden Sie die Einführung eines obligatorischen allgemeinen Bürgerdienstes (Militär-, erweiterter Zivildienst oder Miliz-Engagement in der Gemeinde) für Männer und Frauen befürworten?",FAVOR,100,54aaebf28de7,Political System,new_topics_defr,"Bien sûr, seulement à condition que chacun puisse décider lui-même où il/elle souhaite effectuer le service civil."
83631,de,1439,Würden Sie eine Erhöhung der Mindestfranchise bei der obligatorischen Krankenversicherung (KVG) von 300 auf 500 CHF befürworten?,FAVOR,100,ee261466413f,Healthcare,new_topics_defr,"Dans le petit ""Bobo"", tout le monde va moins chez le médecin et pour les interventions nécessaires et urgentes, il assure le financement. Il est impossible que les coûts de santé continuent d'augmenter, et c'est l'une des mesures qui aide à contrôler les coûts"
83632,de,1440,Soll eine Impfpflicht für Kinder gemäss dem schweizerischen Impfplan eingeführt werden?,FAVOR,75,ee261466413f,Healthcare,new_topics_defr,"Aujourd'hui, les voyages sont de plus en plus nécessaires pour la population."
83633,de,1441,Sollen Behandlungen mit Methoden der komplementären (alternativen) Medizin nach 2017 weiterhin durch die Grundversicherung (KVG) bezahlt werden?,AGAINST,0,ee261466413f,Healthcare,new_topics_defr,"Tout le monde qui veut ce médicament peut s'en procurer. Comme le montre le passé, le prix de ce médicament augmente lorsque le coût est pris en charge par la caisse des soins de santé."
83634,de,1442,"Sollen in der Schweiz vermehrt Spitäler geschlossen werden, um die Kosten im Gesundheitsbereich zu senken?",FAVOR,75,ee261466413f,Healthcare,new_topics_defr,"Mais à mesure que la population augmente, il faut surveiller de près où des départements ou des hôpitaux entiers sont fermés."
83675,de,1484,Sollte die Finanzierung von Parteien sowie von Wahl- und Abstimmungskampagnen vollständig offengelegt werden?,AGAINST,0,ee261466413f,Political System,new_topics_defr,Chaque parti est libre de se financer lui-même. Les entreprises ou les particuliers ne dévoilent pas non plus leur financement.
83676,de,1485,Die Entscheide des Europäischen Gerichtshofs für Menschenrechte (EGMR) sind für die Schweiz verbindlich. Finden Sie dies richtig?,AGAINST,0,ee261466413f,Political System,new_topics_defr,Notre Constitution est juste car elle a été édifiée au nom de Dieu.
83716,de,1440,Soll eine Impfpflicht für Kinder gemäss dem schweizerischen Impfplan eingeführt werden?,FAVOR,75,9a331127c287,Healthcare,new_topics_defr,"La vaccination en elle-même est en fait une bonne chose et tout le monde devrait se faire vacciner, mais les contraintes sont rarement utiles."
83717,de,1441,Sollen Behandlungen mit Methoden der komplementären (alternativen) Medizin nach 2017 weiterhin durch die Grundversicherung (KVG) bezahlt werden?,FAVOR,75,9a331127c287,Healthcare,new_topics_defr,"Jusqu'à présent, il n'existe aucune preuve que ces méthodes fonctionnent, il est donc important d'étudier si et dans quelle mesure ces méthodes fonctionnent."
83727,de,1484,Sollte die Finanzierung von Parteien sowie von Wahl- und Abstimmungskampagnen vollständig offengelegt werden?,FAVOR,100,9a331127c287,Political System,new_topics_defr,Celui qui n'a rien à cacher dévoile ses finances...
83736,de,1440,Soll eine Impfpflicht für Kinder gemäss dem schweizerischen Impfplan eingeführt werden?,AGAINST,0,00c7dcae980c,Healthcare,new_topics_defr,La responsabilité des parents envers leurs enfants doit être respectée.
83737,de,1442,"Sollen in der Schweiz vermehrt Spitäler geschlossen werden, um die Kosten im Gesundheitsbereich zu senken?",AGAINST,25,00c7dcae980c,Healthcare,new_topics_defr,Il n'est pas certain que la concentration dans les grands hôpitaux réduise les coûts et augmente la qualité.
83754,de,1440,Soll eine Impfpflicht für Kinder gemäss dem schweizerischen Impfplan eingeführt werden?,AGAINST,0,21102ce0bff9,Healthcare,new_topics_defr,"Les vaccins ne sont efficaces que si suffisamment de personnes sont vaccinées à chaque fois, mais ils doivent être réalisés par l'éducation et la communication ouverte de l'information, et non par la contrainte."
83755,de,1442,"Sollen in der Schweiz vermehrt Spitäler geschlossen werden, um die Kosten im Gesundheitsbereich zu senken?",FAVOR,75,21102ce0bff9,Healthcare,new_topics_defr,"Tant que l'incitation fondamentale à réaliser de plus en plus de bénéfices grâce au nombre croissant de patients traités ne sera pas modifiée, la main-d'œuvre publique devra s'assurer d'un système d'hôpitaux régionalement équilibré, qui doit être abordé dans l'ensemble de la Suisse, car les cantons ont toutes les raisons de vouloir conserver leurs hôpitaux gérés eux-mêmes."
83824,de,1485,Die Entscheide des Europäischen Gerichtshofs für Menschenrechte (EGMR) sind für die Schweiz verbindlich. Finden Sie dies richtig?,FAVOR,75,8e0eeee58a52,Political System,new_topics_defr,"Oui, mais le CEDH doit être réduit à sa tâche fondamentale; il décide aujourd'hui de manière inadmissible bien au-delà des droits fondamentaux."
83869,de,1484,Sollte die Finanzierung von Parteien sowie von Wahl- und Abstimmungskampagnen vollständig offengelegt werden?,FAVOR,100,fc0b93b73e8b,Political System,new_topics_defr,L'argent a-t-il une influence sur la politique ?
83870,de,1485,Die Entscheide des Europäischen Gerichtshofs für Menschenrechte (EGMR) sind für die Schweiz verbindlich. Finden Sie dies richtig?,FAVOR,100,fc0b93b73e8b,Political System,new_topics_defr,"Même si nous ne pouvons pas trouver toutes les solutions optimales, les droits de l'homme sont un bien extrêmement précieux et une merveilleuse réalisation européenne. L'histoire, en particulier du XXe siècle, nous enseigne que nous ne devons pas mettre ces principes à la légère et que nous devons coopérer à l'international pour les préserver, les renforcer et les protéger."
83871,de,1486,"Würden Sie die Einführung eines obligatorischen allgemeinen Bürgerdienstes (Militär-, erweiterter Zivildienst oder Miliz-Engagement in der Gemeinde) für Männer und Frauen befürworten?",FAVOR,100,fc0b93b73e8b,Political System,new_topics_defr,"L'alternative au système actuel est certainement beaucoup plus judicieuse et plus juste, mais il est important d'élargir la portée de l'engagement possible, par exemple pour permettre le service civil dans les écoles."
