question,id,question_id,language,comment,label,numerical_label,author,topic
"Sind Sie der Meinung, dass bestimmte medizinische Leistungen aus der Ergänzungsmedizin (alternative Medizin) wieder durch die Grundversicherung zurückgezahlt werden?",109573,9,fr,"Es gibt andere Arten von Heilmitteln, die seit langem bewährt sind.",FAVOR,100,2612a4620349,Healthcare
"Sind Sie für eine Volksinitiative, die verlangt, dass der Bundesrat direkt vom Volk gewählt wird?",109607,50,fr,Ich möchte die nationalen Konsensverträge vorziehen.,AGAINST,25,2612a4620349,Political System
Sollten Volksinitiativen in Abweichung der Europäischen Konvention über Menschenrechte (EGMR) aufgehoben werden?,109608,51,fr,"Es gibt Versuche, politische Rechte zu begrenzen, um politisch korrekt zu sein. Ich bin der Ansicht, dass wir unser Recht auf Meinungsäußerung und Meinungsäußerung schützen müssen.",AGAINST,0,2612a4620349,Political System
Sollte die Finanzierung von Parteien und Wahlkampfen vollständig transparent sein?,109609,52,fr,Transparent und steuerlich abgezogen unter bestimmten Bedingungen.,FAVOR,100,2612a4620349,Political System
"Sind Sie für eine Volksinitiative, die verlangt, dass der Bundesrat direkt vom Volk gewählt wird?",109620,50,fr,Die Wahl durch die Menschen hat Sinn in den Kantonen und Gemeinden.,AGAINST,0,8a0840b3f446,Political System
Sollten Volksinitiativen in Abweichung der Europäischen Konvention über Menschenrechte (EGMR) aufgehoben werden?,109705,51,fr,Die Kommission hat die Kommission mit der Einführung eines neuen Systems zur Erhaltung der Rechtsvorschriften über die Verarbeitung von Daten in den Mitgliedstaaten über die Verarbeitung von Daten in den Mitgliedstaaten über die Verarbeitung von Daten.,AGAINST,25,a355044c3b07,Political System
Sollte die Finanzierung von Parteien und Wahlkampfen vollständig transparent sein?,109706,52,fr,"Die Spenden müssen anonym bleiben, sonst werden sie sinken und der Staat, also der Steuerzahler, wird gefordert, sie zu entschädigen.",AGAINST,25,a355044c3b07,Political System
"Würden Sie einen nationalen Krankenhausplan unterstützen, der auch dazu führen könnte, dass einige Krankenhäuser geschlossen werden?",109715,7,fr,"Wenn es um zusätzliche Regulierung geht, dann ist es NEIN",AGAINST,0,49b8116b37e8,Healthcare
"Würden Sie einen nationalen Krankenhausplan unterstützen, der auch dazu führen könnte, dass einige Krankenhäuser geschlossen werden?",109913,7,fr,"Ich bin nicht überzeugt, dass die Schließung von Krankenhäusern zu einer Einsparung führt.",FAVOR,75,5062c23d5ef2,Healthcare
Sollten Volksinitiativen in Abweichung der Europäischen Konvention über Menschenrechte (EGMR) aufgehoben werden?,109916,51,fr,Die Entscheidungen der Schweizer Bevölkerung müssen vor allen internationalen Konventionen beachtet werden.,AGAINST,0,5062c23d5ef2,Political System
Sollte die Finanzierung von Parteien und Wahlkampfen vollständig transparent sein?,109917,52,fr,"Die Vertraulichkeit der Identität von Personen, die eine politische Bewegung unterstützen, muss beibehalten werden",FAVOR,75,5062c23d5ef2,Political System
Sollten Volksinitiativen in Abweichung der Europäischen Konvention über Menschenrechte (EGMR) aufgehoben werden?,110018,51,fr,Die Einrichtung eines Verfassungsgerichts ist notwendig,FAVOR,100,b70e4265ea50,Political System
"Würden Sie sich für die Einführung eines obligatorischen Allgemeinbürgerdienstes (Militärdienst, längeres Zivildienst oder Militärdienst in der Gemeinde) für Männer und Frauen einstellen?",110733,1486,fr,"Ich bin gegen den obligatorischen Universaldienst, aber ich denke, wir sollten darüber nachdenken, wie alle Jugendlichen etwas Zeit für die Gemeinschaft geben.",AGAINST,25,69cf8c9a4fd2,Political System
Sollte eine obligatorische Impfung von Kindern auf der Grundlage des schweizerischen Impfplans eingeführt werden?,110917,1440,fr,"Die derzeitige Impfsysteme, die auf der Verantwortung des Einzelnen beruhen, funktionieren zufrieden, so dass kein obligatorisches System erforderlich ist.",AGAINST,25,f7119e0e9d84,Healthcare
Sollten die Alternativmedizinischen Behandlungen nach 2017 weiterhin durch die obligatorische Krankenversicherung (LAMal) gefördert werden?,110918,1441,fr,"Die Schweizer haben alternative Medizin unterstützt, und daher muß das derzeitige System fortgesetzt werden.",FAVOR,75,f7119e0e9d84,Healthcare
"Ist es notwendig, mehr Krankenhäuser in der Schweiz zu schließen, um die Gesundheitskosten zu senken?",110919,1442,fr,"Es ist notwendig, qualitativ hochwertige Krankenhäuser zu haben, die die verschiedenen Fachrichtungen gut verteilt haben, und das Problem ist also nicht die Anzahl der Krankenhäuser, sondern die Verteilung der Aufgaben zwischen diesen verschiedenen Krankenhäusern.",AGAINST,25,f7119e0e9d84,Healthcare
Würden Sie eine Erhöhung des Mindestumschlags für die obligatorische Krankenversicherung (LAMal) von CHF 300 auf 500 befürworten?,110920,1439,fr,"Es ist wünschenswert, dass die LAML-Bereicher maximal flexibel sind.",AGAINST,25,f7119e0e9d84,Healthcare
"Würden Sie einen nationalen Krankenhausplan unterstützen, der auch dazu führen könnte, dass einige Krankenhäuser geschlossen werden?",112191,7,fr,"Die Frage ist schwierig, denn ich bevorzuge Nahverbindungsdienste und eine dezentrale Gesellschaft, als eine Konzentration in einem einzigen Ort.",AGAINST,25,9cc4c540efd0,Healthcare
"Sind Sie für eine Volksinitiative, die verlangt, dass der Bundesrat direkt vom Volk gewählt wird?",112209,50,fr,"Die Schweiz hat immer die Personalisierung der Macht vermieden. Die Wahl des Bundesrates durch die Menschen würde die Kandidaten zu großen persönlichen Kampagnen zwingen, mit viel Geld auf dem Spiel, viel Druck oder Lobbygeschenke, und diese Wahl würde auch den Steuerzahler kosten. Wie in Frankreich oder den USA würden die Kandidaten das ganze Land umziehen und die Vorzeige in den Zeitungen machen, während wir kompetente Leute und nicht Stars wollen.",AGAINST,0,9cc4c540efd0,Political System
Sollte die Finanzierung von Parteien und Wahlkampfen vollständig transparent sein?,112210,52,fr,"Idealerweise sollte eine finanzielle Gleichheit hergestellt werden können, damit die besten Ideen und nicht die reichsten davon profitieren.",FAVOR,100,9cc4c540efd0,Political System
"Würden Sie einen nationalen Krankenhausplan unterstützen, der auch dazu führen könnte, dass einige Krankenhäuser geschlossen werden?",112311,7,fr,"Die Krankenhäuser sind ein Dienst für die Gesellschaft, und eine große Zentralisierung wird weitere Management- und Kommunikationsprobleme aufwerfen, die die Sicherheit der Patienten schwächen.",AGAINST,0,3a2f37a6e982,Healthcare
"Sind Sie für eine Volksinitiative, die verlangt, dass der Bundesrat direkt vom Volk gewählt wird?",112321,50,fr,"Es wird derjenige sein, der die meisten Pubs auf die Qualität der Kandidaten auswirkt.",AGAINST,0,3a2f37a6e982,Political System
Sollten Volksinitiativen in Abweichung der Europäischen Konvention über Menschenrechte (EGMR) aufgehoben werden?,112322,51,fr,"Demokratie bedeutet nicht, dass man sich selbst entscheiden kann.",FAVOR,100,3a2f37a6e982,Political System
Sollten Volksinitiativen in Abweichung der Europäischen Konvention über Menschenrechte (EGMR) aufgehoben werden?,112414,51,fr,"Nur Initiativen, die eindeutig gegen den EHMR verstoßen, dürfen nicht in Kraft treten.",FAVOR,75,d823cce2bfbd,Political System
Sollte die Finanzierung von Parteien und Wahlkampfen vollständig transparent sein?,112415,52,fr,Die Parteien müssen anonyme Spenden erhalten können.,AGAINST,0,d823cce2bfbd,Political System
"Würden Sie einen nationalen Krankenhausplan unterstützen, der auch dazu führen könnte, dass einige Krankenhäuser geschlossen werden?",112504,7,fr,"Eine regionale oder nationale Planung kann wünschenswert sein, aber nur in Abstimmung mit der Bevölkerung und mit spezifischen Berücksichtigungen für die so genannten Peripherien.",AGAINST,25,d9babb84be5a,Healthcare
"Würden Sie einen nationalen Krankenhausplan unterstützen, der auch dazu führen könnte, dass einige Krankenhäuser geschlossen werden?",112520,7,fr,Solange diese Maßnahmen im Interesse der öffentlichen Gesundheit und der Behandlung der Patienten sind.,FAVOR,75,edd93f0a7a28,Healthcare
"Sind Sie der Meinung, dass bestimmte medizinische Leistungen aus der Ergänzungsmedizin (alternative Medizin) wieder durch die Grundversicherung zurückgezahlt werden?",112521,9,fr,Wenn die Wirksamkeit dieser medizinischen Leistungen ernsthaft bewertet wird.,FAVOR,75,edd93f0a7a28,Healthcare
"Sind Sie für eine Volksinitiative, die verlangt, dass der Bundesrat direkt vom Volk gewählt wird?",112553,50,fr,"Dies würde die Bundesratgeber dazu bringen, ihre eigenen Kampagnen zu führen und die Repräsentativität des Rates in Bezug auf Sprach- und Sensibilitätsregionen zu bedrohen.",AGAINST,0,edd93f0a7a28,Political System
Sollten Volksinitiativen in Abweichung der Europäischen Konvention über Menschenrechte (EGMR) aufgehoben werden?,112554,51,fr,"Die Kommission hat die Kommission mit der Ansicht, daß die Kommission die Möglichkeit hat, die Kommission zu unterstützen, die Kommission zu unterstützen.",AGAINST,25,edd93f0a7a28,Political System
Sollte die Finanzierung von Parteien und Wahlkampfen vollständig transparent sein?,112555,52,fr,"Die volle Transparenz ist nicht möglich; Parteien (links und rechts) könnten das System umgehen. Kandidaten müssen frei sein, was sie veröffentlichen möchten; die Wähler werden wählen, wie sie wollen.",AGAINST,25,edd93f0a7a28,Political System
"Würden Sie einen nationalen Krankenhausplan unterstützen, der auch dazu führen könnte, dass einige Krankenhäuser geschlossen werden?",112656,7,fr,"Die Leistungsvereinigung ist eine der notwendigen Lösungen, um Kosten und damit Prämien zu senken.",FAVOR,100,2ba2d4515253,Healthcare
"Sind Sie für eine Volksinitiative, die verlangt, dass der Bundesrat direkt vom Volk gewählt wird?",112664,50,fr,"Die derzeitige Wahlregelung durch die Bundeskammern ermöglicht die Stabilität von politischen Abkommen und großen Investitionsprojekten, aber die relative Repräsentativität der Bundesratberater gegenüber den Wählern entfernt den politischen Spinn der Exekutive.",AGAINST,0,2ba2d4515253,Political System
"Würden Sie einen nationalen Krankenhausplan unterstützen, der auch dazu führen könnte, dass einige Krankenhäuser geschlossen werden?",112884,7,fr,Die Kommission hat die Kommission mit der Erörterung der Kommission über die Einführung eines Systems zur Erhaltung der Rechtsvorschriften der Mitgliedstaaten über die Einführung von Verfahren zur Ermittlung von Rechtsvorschriften für die Einführung von Rechtsvorschriften zur Ermittlung von Rechtsvorschriften für die Einführung von Rechtsvorschriften über die Einführung von Rechtsvorschriften über die Einführung von Rechtsvorschriften über die Einführung von Rechtsvorschriften über die Einführung von Rechtsvorschriften über die Einführung von Rechtsvorschriften über die Einführung von Rechtsvorschriften über die Einführung von Rechtsvorschriften über die Einführung von Rechtsvorschriften über die Einführung von Rechtsvorschriften über die Einführung von Rechtsvorschriften über die Einführung von Rechtsvorschriften über die Einführung von Rechtsvorschriften über die Einführung von Rechtsvorschriften über die Einführung von Rechtsvorschriften über die Einführung von Rechtsvorschriften über die Einführung von Rechtsvorschriften über die Einführung von Rechtsvorschriften über die Einführung von Rechtsvorschriften über die Einführung von Rechtsvorschriften über die Einführung,FAVOR,100,a92aa925ecad,Healthcare
"Würden Sie einen nationalen Krankenhausplan unterstützen, der auch dazu führen könnte, dass einige Krankenhäuser geschlossen werden?",112948,7,fr,"Es ist wichtig, Krankenhäuser in der Nähe des Wohnortes der Patienten zu haben.",AGAINST,25,e9a97529bdf6,Healthcare
"Sind Sie für eine Volksinitiative, die verlangt, dass der Bundesrat direkt vom Volk gewählt wird?",112966,50,fr,"Die Kommission hat sich in der Lage gemacht, die Kommission zu überzeugen, daß die Kommission die Möglichkeit hat, die Kommission zu unterstützen.",FAVOR,75,e9a97529bdf6,Political System
Sollte die Finanzierung von Parteien und Wahlkampfen vollständig transparent sein?,112967,52,fr,"Es ist nicht nur Transparenz, sondern auch die Aufschrankung der Ausgaben!",FAVOR,100,e9a97529bdf6,Political System
"Würden Sie einen nationalen Krankenhausplan unterstützen, der auch dazu führen könnte, dass einige Krankenhäuser geschlossen werden?",113054,7,fr,"Die Nähe ist wichtig, die moralische und materielle Unterstützung von Angehörigen kann die Heilung beschleunigen und die indirekten Kosten einer Zentralisierung müssen berücksichtigt werden.",AGAINST,0,7702f617beab,Healthcare
"Sind Sie der Meinung, dass bestimmte medizinische Leistungen aus der Ergänzungsmedizin (alternative Medizin) wieder durch die Grundversicherung zurückgezahlt werden?",113056,9,fr,"Die Verschiedenheit der medizinischen Methoden bietet nachhaltige Lösungen, wie sie auch in der Wirtschaft der Fall ist.",FAVOR,100,7702f617beab,Healthcare
"Sind Sie für eine Volksinitiative, die verlangt, dass der Bundesrat direkt vom Volk gewählt wird?",113094,50,fr,"Es ist nicht nötig, das Gleichgewicht der Schweizer Institutionen vollständig zu rückgängig zu machen.",AGAINST,0,7702f617beab,Political System
Sollten Volksinitiativen in Abweichung der Europäischen Konvention über Menschenrechte (EGMR) aufgehoben werden?,113095,51,fr,Die Europäische Konvention über die Menschenrechte ist ein Konsens und garantiert die Achtung der Rechte von Minderheiten.,FAVOR,100,7702f617beab,Political System
Sollten Volksinitiativen in Abweichung der Europäischen Konvention über Menschenrechte (EGMR) aufgehoben werden?,113142,51,fr,"Die Kommission hat die Kommission mit der Kommission übermittelt, wie sie die Maßnahmen zur Förderung der sozialen Sicherheit und der sozialen Sicherheit im Bereich der Sicherheit und der Sicherheit im Gesundheitswesen vorantreiben soll.",AGAINST,0,02149c47eb67,Political System
Sollte die Finanzierung von Parteien und Wahlkampfen vollständig transparent sein?,113143,52,fr,"Es ist skandalös, dass die rechten Parteien ihre Einkommensquellen verbergen.",FAVOR,100,02149c47eb67,Political System
"Sind Sie für eine Volksinitiative, die verlangt, dass der Bundesrat direkt vom Volk gewählt wird?",113215,50,fr,"Ja, aber nicht wie der Milliardär Blocher es möchte: Dieser Plutocrat weiß, dass man mit viel Geld und fremdenfeindlichen Slogans die berechtigte Empörung der Bevölkerung, die durch die liberalen Wirtschaftspolitik, die er sonst auch fördert, verblüfft, abwendet! Also direkte Wahlen, warum nicht, aber mit demokratischer Kontrolle über Wahlfinanzierung und Zugang zu Informationen!",FAVOR,75,e68392a250e7,Political System
"Würden Sie einen nationalen Krankenhausplan unterstützen, der auch dazu führen könnte, dass einige Krankenhäuser geschlossen werden?",113234,7,fr,Die Entwicklung von Kompetenzzentren wäre effektiver,AGAINST,0,f415dc2ed003,Healthcare
"Sind Sie für eine Volksinitiative, die verlangt, dass der Bundesrat direkt vom Volk gewählt wird?",113242,50,fr,Die Wahl durch die Bundesversammlung respektiert die Schweizer Bevölkerung in mehr Minderheiten,AGAINST,0,f415dc2ed003,Political System
Sollte die Finanzierung von Parteien und Wahlkampfen vollständig transparent sein?,113243,52,fr,"Ein Weg zu wissen, welche Lobbyisten das Land führen",FAVOR,100,f415dc2ed003,Political System
"Sind Sie für eine Volksinitiative, die verlangt, dass der Bundesrat direkt vom Volk gewählt wird?",113693,50,fr,"Die Bundesratgeber müssen auf der Grundlage ihrer Kompetenz gewählt werden, nicht auf der Grundlage ihrer partiellen Zugehörigkeit.",AGAINST,0,eed1a2133862,Political System
Sollten Volksinitiativen in Abweichung der Europäischen Konvention über Menschenrechte (EGMR) aufgehoben werden?,113694,51,fr,"Ja, aber nicht durch die Bundeskammer.",FAVOR,75,eed1a2133862,Political System
Sollten Volksinitiativen in Abweichung der Europäischen Konvention über Menschenrechte (EGMR) aufgehoben werden?,113719,51,fr,Die Schweiz muss in ihrem Land und ihren Entscheidungen souverän bleiben.,AGAINST,25,8fbdf3d4dc74,Political System
"Sind Sie für eine Volksinitiative, die verlangt, dass der Bundesrat direkt vom Volk gewählt wird?",113955,50,fr,"Ich bin vielmehr zuversichtlich, daß die Bürger ihre Meinung vertreten, daß eine Volksabstimmung den gewählten Bürgern mehr Recht geben und ihnen die üblichen Handels- und anderen niedrigen Maßen vor den Wahlen durch die Kammern verhindern würde.",FAVOR,75,ed4a236c37fa,Political System
Sollten Volksinitiativen in Abweichung der Europäischen Konvention über Menschenrechte (EGMR) aufgehoben werden?,114617,51,fr,"Wenn Initiatoren gegen die Menschenrechtskonvention eintreten wollen, müssen sie nur eine Initiative einleiten, um aus der Konvention herauszukommen.",FAVOR,100,54893edaa521,Political System
Sollten Volksinitiativen in Abweichung der Europäischen Konvention über Menschenrechte (EGMR) aufgehoben werden?,114643,51,fr,Nein (ein kleiner Fehler beim Ausfüllen des Fragebogens ist eingeschlitten),FAVOR,75,b16d708e8873,Political System
"Würden Sie einen nationalen Krankenhausplan unterstützen, der auch dazu führen könnte, dass einige Krankenhäuser geschlossen werden?",114717,7,fr,"Es ist jedoch wichtig, daß die peripheren Regionen gleich behandelt werden.",FAVOR,100,3fb7995e7ef4,Healthcare
Sollten Volksinitiativen in Abweichung der Europäischen Konvention über Menschenrechte (EGMR) aufgehoben werden?,114730,51,fr,Die Mehrheit muss immer den Willen der Mehrheit nachkommen.,AGAINST,25,3fb7995e7ef4,Political System
Sollten Volksinitiativen in Abweichung der Europäischen Konvention über Menschenrechte (EGMR) aufgehoben werden?,114772,51,fr,"Wir sind nicht Teil der EU, aber wir sind Teil der Menschheit, der Weltgemeinschaft, und deshalb muss alles, was die Achtung der Menschenrechte betrifft, stark bewahrt und/oder verteidigt werden.",AGAINST,25,634e0ce6ba2d,Political System
Sollte die Finanzierung von Parteien und Wahlkampfen vollständig transparent sein?,114773,52,fr,Und aus Gründen der Achtung der Grundsätze der demokratischen Partizipation müssen die Parteien bei politischen Kampagnen finanziert werden.,FAVOR,100,634e0ce6ba2d,Political System
"Sind Sie der Meinung, dass bestimmte medizinische Leistungen aus der Ergänzungsmedizin (alternative Medizin) wieder durch die Grundversicherung zurückgezahlt werden?",114892,9,fr,"Das ist ein Kampf, den die Green-e-s schon lange führen!",FAVOR,100,b34cdc9fef67,Healthcare
"Sind Sie für eine Volksinitiative, die verlangt, dass der Bundesrat direkt vom Volk gewählt wird?",114912,50,fr,"Nein, nicht zu der Showpolitik und der daraus resultierenden Personalisierung!",AGAINST,0,b34cdc9fef67,Political System
Sollten Volksinitiativen in Abweichung der Europäischen Konvention über Menschenrechte (EGMR) aufgehoben werden?,114913,51,fr,"Die Bürgerinitiativen der Bundesrepublik sind entstanden, wenn sie die Grundrechte der Verfassung verletzen und gegen das Völkerrecht verstoßen: das muss unmöglich gemacht werden.",FAVOR,100,b34cdc9fef67,Political System
"Würden Sie einen nationalen Krankenhausplan unterstützen, der auch dazu führen könnte, dass einige Krankenhäuser geschlossen werden?",115015,7,fr,"Die Kommission hat die Kommission mit der Erörterung der Kommission, daß die Mitgliedstaaten die Möglichkeit haben, die Einführung von Maßnahmen zur Verbesserung der Gesundheitsschutzmaßnahmen zu gewährleisten, die die Mitgliedstaaten in der Lage sind, die Einführung von Maßnahmen zur Verbesserung der Gesundheitsschutzmaßnahmen zu gewährleisten.",FAVOR,75,0e1b30c2509c,Healthcare
"Sind Sie der Meinung, dass bestimmte medizinische Leistungen aus der Ergänzungsmedizin (alternative Medizin) wieder durch die Grundversicherung zurückgezahlt werden?",115017,9,fr,"Die Kommission hat die Kommission mit der Kommission übermittelt, wie sie die Maßnahmen zur Verbesserung der Gesundheitsschutzmaßnahmen im Bereich der Gesundheitsschutz und Gesundheitsschutz vornehmen soll.",FAVOR,100,0e1b30c2509c,Healthcare
Sollten Volksinitiativen in Abweichung der Europäischen Konvention über Menschenrechte (EGMR) aufgehoben werden?,115045,51,fr,"Die Justiz darf nicht für das Volk entscheiden, das in der Schweiz herrscht.",AGAINST,25,0e1b30c2509c,Political System
"Würden Sie einen nationalen Krankenhausplan unterstützen, der auch dazu führen könnte, dass einige Krankenhäuser geschlossen werden?",115056,7,fr,"... ja, um eine nachhaltige Finanzierung des Gesundheitswesens zu gewährleisten und damit allen Zugang zu qualitativ hochwertiger Versorgung zu ermöglichen.",FAVOR,75,074f8e4a7d19,Healthcare
"Würden Sie einen nationalen Krankenhausplan unterstützen, der auch dazu führen könnte, dass einige Krankenhäuser geschlossen werden?",115085,7,fr,"Die Kommission hat die Kommission mit der Ansicht, daß die Kommission die Möglichkeit hat, die Mitgliedstaaten, die Mitgliedstaaten und die Mitgliedstaaten, die in ihrem Rahmen der Durchführung der Richtlinie über die Gesundheitsversorgung und die Gesundheitsversorgung des Gesundheitsschutzes eingesetzt werden, zu unterstützen.",AGAINST,0,c2012524bcac,Healthcare
"Sind Sie für eine Volksinitiative, die verlangt, dass der Bundesrat direkt vom Volk gewählt wird?",115108,50,fr,Die Kommission hat die Kommission mit der Erörterung der Kommission über die Einführung eines neuen Systems zur Förderung der Zusammenarbeit zwischen den Mitgliedstaaten und den Mitgliedstaaten in diesem Bereich aufgestellt.,AGAINST,25,c2012524bcac,Political System
Sollten Volksinitiativen in Abweichung der Europäischen Konvention über Menschenrechte (EGMR) aufgehoben werden?,115109,51,fr,"Wir müssen besser sortieren, wir verschwenden viel zu viel Zeit mit der Diskussion über sterile und völlig unanwendbare xenophobische Initiativen.",FAVOR,100,c2012524bcac,Political System
"Würden Sie einen nationalen Krankenhausplan unterstützen, der auch dazu führen könnte, dass einige Krankenhäuser geschlossen werden?",115117,7,fr,"Die Schließung einiger Krankenhäuser würde für einige Patienten große Schwierigkeiten mit sich bringen, sowie mit der Entfernung und dem Umzug zwischen ihren Wohnstätten und zentralen Krankenhäusern.",AGAINST,25,e415a474431a,Healthcare
"Würden Sie einen nationalen Krankenhausplan unterstützen, der auch dazu führen könnte, dass einige Krankenhäuser geschlossen werden?",115127,7,fr,"Die Lage der Krankenhäuser sollte auf nationaler Ebene geregelt werden, aber die Randregionen sollten nicht vergessen werden.",AGAINST,25,9ed6c27624a3,Healthcare
Sollte die Finanzierung von Parteien und Wahlkampfen vollständig transparent sein?,115158,52,fr,"Die Partei sollte transparent sein können, aber wenn ein Hellner anonym spenden will, sehe ich keinen Grund, ihn zu weigern.",FAVOR,75,4e5ba8dfef5d,Political System
Sollten Volksinitiativen in Abweichung der Europäischen Konvention über Menschenrechte (EGMR) aufgehoben werden?,115360,51,fr,Man kann einen Vertrag nicht unterschreiben und ihn nicht einhalten.,FAVOR,100,178d67f54822,Political System
"Würden Sie einen nationalen Krankenhausplan unterstützen, der auch dazu führen könnte, dass einige Krankenhäuser geschlossen werden?",115371,7,fr,"Es ist wichtig, übermäßige Zentralisierung zu vermeiden, die zu Überregulierung führt.",AGAINST,0,936302fe59df,Healthcare
Sollte die Finanzierung von Parteien und Wahlkampfen vollständig transparent sein?,115412,52,fr,Es gibt zu viel Geld im Land und Transparenz wäre unerlässlich,FAVOR,100,4acaa9998956,Political System
"Würden Sie einen nationalen Krankenhausplan unterstützen, der auch dazu führen könnte, dass einige Krankenhäuser geschlossen werden?",115510,7,fr,Die Kommission hat die Kommission mit der Erörterung der Kommission über die Einführung eines neuen Systems zur Erreichung der Ziele der Verordnung (EWG) Nr. 1408/71 in den Mitgliedstaaten übermittelt.,FAVOR,100,6929e0b40980,Healthcare
"Sind Sie der Meinung, dass bestimmte medizinische Leistungen aus der Ergänzungsmedizin (alternative Medizin) wieder durch die Grundversicherung zurückgezahlt werden?",115511,9,fr,Nur Leistungen mit nachweislicher Effizienz müssen durch die Grundversicherung gefördert werden.,AGAINST,25,6929e0b40980,Healthcare
Sollte die Finanzierung von Parteien und Wahlkampfen vollständig transparent sein?,115540,52,fr,"Eine vollständige Transparenz ist nicht möglich, weil einige Spender nicht geheim bleiben wollen",AGAINST,25,213573e6f189,Political System
"Würden Sie einen nationalen Krankenhausplan unterstützen, der auch dazu führen könnte, dass einige Krankenhäuser geschlossen werden?",115589,7,fr,"Die Kantonische Souveränität wird beibehalten, um die lokalen Realität zu berücksichtigen.",AGAINST,0,7ac722fc7f73,Healthcare
Sollten Volksinitiativen in Abweichung der Europäischen Konvention über Menschenrechte (EGMR) aufgehoben werden?,115622,51,fr,"Ja, wenn möglich, bevor die Unterschriften erhoben werden",FAVOR,100,ea47cb0dfaef,Political System
"Sind Sie der Meinung, dass bestimmte medizinische Leistungen aus der Ergänzungsmedizin (alternative Medizin) wieder durch die Grundversicherung zurückgezahlt werden?",115623,9,fr,"Ich bin der Meinung, daß diese Maßnahme so lange oder später die freien Entscheidungen des Arztes untergraben wird, und ich halte diesen Grundsatz sehr für wichtig.",AGAINST,25,dea05e719fbe,Healthcare
"Sind Sie für eine Volksinitiative, die verlangt, dass der Bundesrat direkt vom Volk gewählt wird?",115672,50,fr,Die Kommission hat die Kommission mit der Kommission über die Durchführung der Maßnahmen zur Förderung der Zusammenarbeit zwischen den Mitgliedstaaten und den Mitgliedstaaten über die Durchführung der Maßnahmen zur Förderung der Zusammenarbeit zwischen den Mitgliedstaaten und den Mitgliedstaaten in der Gemeinschaft in diesem Bereich aufgestellt.,AGAINST,0,4380a73a4a89,Political System
"Sind Sie der Meinung, dass bestimmte medizinische Leistungen aus der Ergänzungsmedizin (alternative Medizin) wieder durch die Grundversicherung zurückgezahlt werden?",115703,9,fr,"Die Grundversicherung muss nur die Pflege bezahlen, die wissenschaftlich messbar ist.",AGAINST,0,3fc75bc1f1bd,Healthcare
Sollte die Finanzierung von Parteien und Wahlkampfen vollständig transparent sein?,115711,52,fr,"Die politischen Einnahmen der gewählten Mitglieder müssen öffentlich sein, aber die Parteien müssen nicht finanziert werden.",AGAINST,0,3fc75bc1f1bd,Political System
Sollten Volksinitiativen in Abweichung der Europäischen Konvention über Menschenrechte (EGMR) aufgehoben werden?,115732,51,fr,"Die Schweizer Rechtsvorschriften sind durch ihre geduldige demokratische Konstruktion ausgeglichen und souverän; kein fremdes Gesetz, wie beabsichtigt es auch sein mag, darf sie beherrschen.",AGAINST,0,bb47a74a5c60,Political System
"Würden Sie einen nationalen Krankenhausplan unterstützen, der auch dazu führen könnte, dass einige Krankenhäuser geschlossen werden?",115797,7,fr,"Die Art und Qualität der Leistungen, die von den verschiedenen Krankenhäusern angeboten werden, müssen auf eine Nachfrage angepasst werden; es gibt viele kleine und mittlere Einrichtungen, die sehr gut geführt werden und billiger sind als die großen Einrichtungen; der regionale Service muss gewährleistet werden.",AGAINST,0,b046a5cd904d,Healthcare
"Sind Sie für eine Volksinitiative, die verlangt, dass der Bundesrat direkt vom Volk gewählt wird?",115842,50,fr,"Mit ein paar Spielregeln, die das politische, sprachliche und territoriale Gleichgewicht schützen.",FAVOR,75,b716c9b79ef4,Political System
"Sind Sie der Meinung, dass bestimmte medizinische Leistungen aus der Ergänzungsmedizin (alternative Medizin) wieder durch die Grundversicherung zurückgezahlt werden?",115858,9,fr,"Die offizielle Religion verliert in der Schweiz ihren Platz, aber das bedeutet nicht, dass der Aberglaube verschwunden ist. Wenn man traditionelle Medizin fragt, ob sie klinisch wirksam ist, denke ich, dass es auch für alternative Medizin der Fall sein sollte.",AGAINST,25,038f8aed9585,Healthcare
"Würden Sie einen nationalen Krankenhausplan unterstützen, der auch dazu führen könnte, dass einige Krankenhäuser geschlossen werden?",116204,7,fr,"Es ist nicht möglich, Krankenhäuser zu schließen und den Zugang zu Pflege, das ein Grundrecht ist, zu beschränken, was nicht verhindert, dass man sich auf einige Spitzenbereiche konzentriert.",AGAINST,0,01a7788a2358,Healthcare
"Sind Sie der Meinung, dass bestimmte medizinische Leistungen aus der Ergänzungsmedizin (alternative Medizin) wieder durch die Grundversicherung zurückgezahlt werden?",116206,9,fr,"Die Kommission hat die Kommission mit der Kommission übermittelt, ob die Kommission die Möglichkeit hat, die Maßnahmen zu ergreifen, die die Kommission vorgelegt hat.",FAVOR,100,01a7788a2358,Healthcare
"Sind Sie für eine Volksinitiative, die verlangt, dass der Bundesrat direkt vom Volk gewählt wird?",116244,50,fr,"Die Kommission hat die Kommission mit der Ansicht, daß die Kommission die Möglichkeit hat, die Kommission zu unterstützen, um die Kommission zu unterstützen.",AGAINST,0,01a7788a2358,Political System
Sollte die Finanzierung von Parteien und Wahlkampfen vollständig transparent sein?,116245,52,fr,"Die Bürger müssen selbst sehen können, wie rechtseitige Parteien die der Großkapital sind.",FAVOR,100,01a7788a2358,Political System
